_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,clee,id_establecimiento,nombre,razon_social,clase_actividad,estrato,tipo_vialidad,calle,num_exterior,num_interior,colonia,cp,ubicacion,telefono,correo_e,sitio_internet,tipo_establecimiento,longitud,latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,ageb,manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,fecha_alta,area_geo,nombre_clean,razon_social_clean,clase_actividad_clean,estrato_clean,colonia_clean,ubicacion_clean,nivel_educativo_estimado,flag_universidad,flag_media_superior,flag_educacion_basica,estrato_ocupacion_estimado
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09005611111002721112000000U5,669823,CENTRO COMUNITARIO DE DESARROLLO INFANTIL CAMPANITA ICEL,,Servicios de profesores particulares,0 a 5 personas,CERRADA,NINGUNO,37,,CUAUTEPEC BARRIO ALTO,07100,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,,,Fijo,-99.13521718,19.55508573,MERCADO PUBLICO,MERCADO CARMEN REYES,SN,0050,011,611691,17,61,611,6116,61169,,COLONIA,2014-12,090050001,centro comunitario de desarrollo infantil campanita icel,,servicios de profesores particulares,0 a 5 personas,cuautepec barrio alto,"gustavo a. madero , gustavo a. madero, ciudad de mexico",educativo_no_clasificado,False,False,False,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09012611112000782001000000U3,1055964,CENTRO COMUNITARIO DE DESARROLLO INFANTIL SAN JOSE,,Escuelas de educación preescolar del sector público,11 a 30 personas,CALLE,AGUA,,,JARDINES DE SAN JUAN,14700,"SAN MIGUEL AJUSCO                                                                                             , Tlalpan, CIUDAD DE MÉXICO",,,,Fijo,-99.1829124,19.21422195,,,,2403,001,611112,,61,611,6111,61111,,COLONIA,2010-07,090120026,centro comunitario de desarrollo infantil san jose,,escuelas de educacion preescolar del sector publico,11 a 30 personas,jardines de san juan,"san miguel ajusco , tlalpan, ciudad de mexico",preescolar,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09012611111000782021000000U5,1056052,CENTRO COMUNITARIO DE DESARROLLO INFANTIL SUMMERHIL,,Servicios de profesores particulares,0 a 5 personas,CALLE,VALDIVIA,,,SAN MIGUEL AJUSCO,14700,"SAN MIGUEL AJUSCO                                                                                             , Tlalpan, CIUDAD DE MÉXICO",5570802089,,,Fijo,-99.20380021,19.22695058,,,,1689,016,611691,,61,611,6116,61169,,PUEBLO,2010-07,090120026,centro comunitario de desarrollo infantil summerhil,,servicios de profesores particulares,0 a 5 personas,san miguel ajusco,"san miguel ajusco , tlalpan, ciudad de mexico",educativo_no_clasificado,False,False,False,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09011611112000762001000000U7,7631402,CENTRO COMUNITARIO DE EDUCACION INICIAL TLAHUAC 6 LUCECITA,,Escuelas de educación preescolar del sector público,11 a 30 personas,CALLE,MARIANO JARDON,27,,SAN SEBASTIAN,16730,"TLÁHUAC                                                                                                       , Tláhuac, CIUDAD DE MÉXICO",,,,Fijo,-99.00579482,19.25788244,,,,1484,013,611112,,61,611,6111,61111,,COLONIA,2019-11,090110001,centro comunitario de educacion inicial tlahuac 6 lucecita,,escuelas de educacion preescolar del sector publico,11 a 30 personas,san sebastian,"tlahuac , tlahuac, ciudad de mexico",preescolar,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09007611112002771000000000U4,8138792,CENTRO COMUNITARIO DE FOMENTO A LA EDUCACION URBINA,URBINA ,Escuelas de educación preescolar del sector público,0 a 5 personas,CALLE,AYAPANGO,8,,SANTIAGO ACAHUALTEPEC PRIMERA AMPLIACIÓN,09608,"IZTAPALAPA                                                                                                    , Iztapalapa, CIUDAD DE MÉXICO",,C_COMUNITARIOURBINA@YAHOO.COM.MX,,Fijo,-99.00869673,19.35292287,,,,2579,002,611112,,61,611,6111,61111,,COLONIA,2019-11,090070001,centro comunitario de fomento a la educacion urbina,urbina,escuelas de educacion preescolar del sector publico,0 a 5 personas,santiago acahualtepec primera ampliacion,"iztapalapa , iztapalapa, ciudad de mexico",preescolar,False,False,True,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09011611611000301010000000U5,945460,CENTRO COMUNITARIO DE RECREACION Y CLASES DE BOX,,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,CALZADA GUILLERMO PRIETO,,,MIGUEL HIDALGO,13200,"TLÁHUAC                                                                                                       , Tláhuac, CIUDAD DE MÉXICO",,,,Fijo,-99.04132138,19.29289516,,,,1272,005,611621,,61,611,6116,61162,,COLONIA,2014-12,090110001,centro comunitario de recreacion y clases de box,,escuelas de deporte del sector privado,0 a 5 personas,miguel hidalgo,"tlahuac , tlahuac, ciudad de mexico",capacitacion_otros,False,False,False,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09003611172000053001000000U2,6474465,CENTRO COMUNITARIO DR JULIAN MAC GREGOR Y SANCHEZ NAVARRO,FACULTAD PSICOLOGIA UNAM,Escuelas del sector público que combinan diversos niveles de educación,6 a 10 personas,CALLE,TECACALO,24,,ADOLFO RUIZ CORTINES,04630,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5515588261,CENTRO.MCGREGOR@UNAM.MX,WWW.PSICOLOGIA.UNAM.MX,Fijo,-99.14688108,19.32047496,,,,0840,031,611172,,61,611,6111,61117,,COLONIA,2016-01,090030001,centro comunitario dr julian mac gregor y sanchez navarro,facultad psicologia unam,escuelas del sector publico que combinan diversos niveles de educacion,6 a 10 personas,adolfo ruiz cortines,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09012611111001443000000000U3,1056280,CENTRO COMUNITARIO EN ATENCION A LA INFANCIA PIOTZIN AC,,Escuelas de educación preescolar del sector privado,11 a 30 personas,CALLE,VALENTIN REYES,10,,SAN MIGUEL AJUSCO,14700,"SAN MIGUEL AJUSCO                                                                                             , Tlalpan, CIUDAD DE MÉXICO",,,,Fijo,-99.19866067,19.23044403,,,,1674,008,611111,,61,611,6111,61111,,PUEBLO,2010-07,090120026,centro comunitario en atencion a la infancia piotzin ac,,escuelas de educacion preescolar del sector privado,11 a 30 personas,san miguel ajusco,"san miguel ajusco , tlalpan, ciudad de mexico",preescolar,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09007611111006221000000000U8,11209065,CENTRO COMUNITARIO ESCOLAR,,Escuelas de educación preescolar del sector privado,0 a 5 personas,CALLE,CONSTELACION,18,40,LOMAS DE LA ESTANCIA,09640,"IZTAPALAPA                                                                                                    , Iztapalapa, CIUDAD DE MÉXICO",5574545304,XOCHIQUETZAL.CACI.Z@GMAIL.COM,,Fijo,-99.01184032,19.33703242,,,,4081,033,611111,,61,611,6111,61111,,COLONIA,2024-11,090070001,centro comunitario escolar,,escuelas de educacion preescolar del sector privado,0 a 5 personas,lomas de la estancia,"iztapalapa , iztapalapa, ciudad de mexico",preescolar,False,False,True,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09007611112002762000000000U3,7832491,CENTRO COMUNITARIO FRANCISCO VILLA,,Escuelas de educación preescolar del sector público,6 a 10 personas,AVENIDA,TELECOMUNICACIONES,9,,CHINAMPAC DE JUÁREZ,09208,"IZTAPALAPA                                                                                                    , Iztapalapa, CIUDAD DE MÉXICO",,CASIFRANCISCOVILLA@GMAIL.COM,,Fijo,-99.05384457,19.37776728,,,,5179,036,611112,,61,611,6111,61111,,COLONIA,2019-11,090070001,centro comunitario francisco villa,,escuelas de educacion preescolar del sector publico,6 a 10 personas,chinampac de juarez,"iztapalapa , iztapalapa, ciudad de mexico",preescolar,False,False,True,6 a 10 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09012611111001943001000000U2,1055891,CENTRO COMUNITARIO FUNDACION MI ANGELITO,,Escuelas de educación preescolar del sector privado,0 a 5 personas,CALLE,MARIANO ESCOBEDO,32,,SANTO TOMÁS AJUSCO,14700,"SAN MIGUEL AJUSCO                                                                                             , Tlalpan, CIUDAD DE MÉXICO",5513154022,JESSIMIANGEL@OUTLOOK.COM,,Fijo,-99.20096532,19.2207565,,,,1528,011,611111,,61,611,6111,61111,,COLONIA,2010-07,090120026,centro comunitario fundacion mi angelito,,escuelas de educacion preescolar del sector privado,0 a 5 personas,santo tomas ajusco,"san miguel ajusco , tlalpan, ciudad de mexico",preescolar,False,False,True,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09010611172000092000000000U5,8386923,CENTRO COMUNITARIO INEA,GOBIERNO,Escuelas del sector público que combinan diversos niveles de educación,6 a 10 personas,CALLE,MONDOVIES,,,ISIDRO FABELA,01160,"ÁLVARO OBREGÓN                                                                                                , Álvaro Obregón, CIUDAD DE MÉXICO",,,,Fijo,-99.20894307,19.38609549,,,,0243,047,611172,,61,611,6111,61117,,COLONIA,2019-11,090100001,centro comunitario inea,gobierno,escuelas del sector publico que combinan diversos niveles de educacion,6 a 10 personas,isidro fabela,"alvaro obregon , alvaro obregon, ciudad de mexico",educativo_no_clasificado,False,False,False,6 a 10 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09007611172000321000000000U4,11699148,CENTRO COMUNITARIO LAS CRUCES,CENTRO COMUNITARIO LAS CRUCES,Escuelas del sector público que combinan diversos niveles de educación,0 a 5 personas,CALLE,TULIPANES,,,CAMPESTRE POTRERO,09637,"IZTAPALAPA                                                                                                    , Iztapalapa, CIUDAD DE MÉXICO",5566315783,,,Fijo,-98.9725559,19.32619615,,,,4289,018,611172,,61,611,6111,61117,,COLONIA,2024-11,090070001,centro comunitario las cruces,centro comunitario las cruces,escuelas del sector publico que combinan diversos niveles de educacion,0 a 5 personas,campestre potrero,"iztapalapa , iztapalapa, ciudad de mexico",educativo_no_clasificado,False,False,False,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09010611112001513000000000U5,10153832,CENTRO COMUNITARIO MERCED GOMEZ,CENTRO COMUNITARIO MERCED GOMEZ,Escuelas de educación preescolar del sector público,11 a 30 personas,AVENIDA,5 DE MAYO,,,MERCED GÓMEZ,01600,"ÁLVARO OBREGÓN                                                                                                , Álvaro Obregón, CIUDAD DE MÉXICO",,,,Fijo,-99.19941286,19.36508283,,,,092A,026,611112,,61,611,6111,61111,,COLONIA,2024-11,090100001,centro comunitario merced gomez,centro comunitario merced gomez,escuelas de educacion preescolar del sector publico,11 a 30 personas,merced gomez,"alvaro obregon , alvaro obregon, ciudad de mexico",preescolar,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09012611172000061000000000U6,915997,CENTRO COMUNITARIO PEDREGAL DE SANTA URSULA XITLA Y MIRADOR,ROSA MARIA GARDUÑO YAÑEZ INEA ,Escuelas del sector público que combinan diversos niveles de educación,0 a 5 personas,AVENIDA,APACHES,,,PEDREGAL DE SANTA ÚRSULA XITLA,14438,"TLALPAN                                                                                                       , Tlalpan, CIUDAD DE MÉXICO",5564998910,,,Fijo,-99.1789173,19.27167858,,,,1072,037,611172,,61,611,6111,61117,,COLONIA,2014-12,090120001,centro comunitario pedregal de santa ursula xitla y mirador,rosa maria garduno yanez inea,escuelas del sector publico que combinan diversos niveles de educacion,0 a 5 personas,pedregal de santa ursula xitla,"tlalpan , tlalpan, ciudad de mexico",educativo_no_clasificado,False,False,False,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09012611691000321000000000U3,915996,CENTRO COMUNITARIO PEDREGAL DE SANTA URSULA XITLA Y MIRADOR,,Servicios de profesores particulares,0 a 5 personas,AVENIDA,APACHES,,,PEDREGAL DE SANTA ÚRSULA XITLA,14438,"TLALPAN                                                                                                       , Tlalpan, CIUDAD DE MÉXICO",5522153318,,,Fijo,-99.1789173,19.27167858,,,,1072,037,611691,,61,611,6116,61169,,COLONIA,2014-12,090120001,centro comunitario pedregal de santa ursula xitla y mirador,,servicios de profesores particulares,0 a 5 personas,pedregal de santa ursula xitla,"tlalpan , tlalpan, ciudad de mexico",educativo_no_clasificado,False,False,False,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09012624111000032010000000U0,8012285,CENTRO COMUNITARIO PIE PEQUEÑO,CENTRO COMUNITARIO PIE PEQUEÑO,Escuelas de educación preescolar del sector privado,6 a 10 personas,CALLE,ARROYO ENCINAL,8,5,CHICHICASPATL,14100,"TLALPAN                                                                                                       , Tlalpan, CIUDAD DE MÉXICO",5529206300,,,Fijo,-99.24298646,19.27569963,,,,1496,035,611111,,61,611,6111,61111,,COLONIA,2019-11,090120001,centro comunitario pie pequeno,centro comunitario pie pequeno,escuelas de educacion preescolar del sector privado,6 a 10 personas,chichicaspatl,"tlalpan , tlalpan, ciudad de mexico",preescolar,False,False,True,6 a 10 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09007611111006322000000000U4,11457368,CENTRO COMUNITARIO PREESCOLAR PEQUEÑOS GIGANTES,,Escuelas de educación preescolar del sector privado,0 a 5 personas,CALLE,BENITO JUAREZ,52,,SAN JOSÉ BUENAVISTA,09700,"IZTAPALAPA                                                                                                    , Iztapalapa, CIUDAD DE MÉXICO",,,,Fijo,-99.03508566,19.32394751,,,,3401,030,611111,,61,611,6111,61111,,COLONIA,2024-11,090070001,centro comunitario preescolar pequenos gigantes,,escuelas de educacion preescolar del sector privado,0 a 5 personas,san jose buenavista,"iztapalapa , iztapalapa, ciudad de mexico",preescolar,False,False,True,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09010611171000605000061304S6,11801818,CENTRO COMUNITARIO ROBERTO ALONSO ESPINOSA,FUNDACION AMPARO,Escuelas del sector privado que combinan diversos niveles de educación,51 a 100 personas,CERRADA,CERRADA ALDAMA,9,,LOMAS DE CHAMONTOYA,01857,"ÁLVARO OBREGÓN                                                                                                , Álvaro Obregón, CIUDAD DE MÉXICO",2225770121,ALMA.LOPEZ@FUNDACIONAMPARO.COM,WWW.PROYECTOALONSOESPINOSA.ORG.MX,Fijo,-99.26835282,19.31606247,,,,174A,063,611171,,61,611,6111,61117,,COLONIA,2025-04,090100001,centro comunitario roberto alonso espinosa,fundacion amparo,escuelas del sector privado que combinan diversos niveles de educacion,51 a 100 personas,lomas de chamontoya,"alvaro obregon , alvaro obregon, ciudad de mexico",educativo_no_clasificado,False,False,False,51 a 100 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09010611111000542001000000U7,1035425,CENTRO COMUNITARIO SANTIAGO CUSMANO,AGUSTIN QUINTADA,Escuelas de educación preescolar del sector privado,0 a 5 personas,CALLE,GALEANA,,,JALALPA TEPITO,01296,"ÁLVARO OBREGÓN                                                                                                , Álvaro Obregón, CIUDAD DE MÉXICO",5555708182,,,Fijo,-99.22993773,19.37962573,,,,1487,024,611111,,61,611,6111,61111,,COLONIA,2010-07,090100001,centro comunitario santiago cusmano,agustin quintada,escuelas de educacion preescolar del sector privado,0 a 5 personas,jalalpa tepito,"alvaro obregon , alvaro obregon, ciudad de mexico",preescolar,False,False,True,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09005611112000141001000000U6,806114,CENTRO COMUNITARIO SNOOPY,CENTRO COMUNITARIO SNOOPY,Escuelas de educación preescolar del sector público,0 a 5 personas,CALLE,AVENIDA 537,,,SAN JUAN DE ARAGÓN II SECCIÓN,07969,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",5521234756,,,Fijo,-99.08968383,19.45254203,,,,2324,025,611112,,61,611,6111,61111,,COLONIA,2010-07,090050001,centro comunitario snoopy,centro comunitario snoopy,escuelas de educacion preescolar del sector publico,0 a 5 personas,san juan de aragon ii seccion,"gustavo a. madero , gustavo a. madero, ciudad de mexico",preescolar,False,False,True,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09012611512000033000000000U2,1001881,CENTRO COMUNITARIO TEXCALTENCO,CENTRO COMUNITARIO TEXCALTENCO,Escuelas de deporte del sector público,11 a 30 personas,CALLE,TEPEXIMILPA,,,TEXCALTENCO,14426,"TLALPAN                                                                                                       , Tlalpan, CIUDAD DE MÉXICO",,,,Fijo,-99.18737818,19.2751157,,,,223A,023,611622,,61,611,6116,61162,,COLONIA,2010-07,090120001,centro comunitario texcaltenco,centro comunitario texcaltenco,escuelas de deporte del sector publico,11 a 30 personas,texcaltenco,"tlalpan , tlalpan, ciudad de mexico",capacitacion_otros,False,False,False,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09007611111004113011000000U9,808164,CENTRO COMUNITARIO UNION DE MUJERES DE IXTLAHUACAN AC,GDF9712054NAGOBIERNO DE LA CIUDAD DE MEXICO AREA 1 CIUDAD DE MEXICO DELEGACION CUAUHTEMOC,Escuelas de educación preescolar del sector público,0 a 5 personas,CALLE,CHUMBERA,16,,IZTLAHUACAN,09690,"IZTAPALAPA                                                                                                    , Iztapalapa, CIUDAD DE MÉXICO",,UNIONDEMUJERES720@GMAIL.COM,,Fijo,-98.9971702,19.34619667,,,,2704,027,611112,,61,611,6111,61111,,COLONIA,2010-07,090070001,centro comunitario union de mujeres de ixtlahuacan ac,gdf9712054nagobierno de la ciudad de mexico area 1 ciudad de mexico delegacion cuauhtemoc,escuelas de educacion preescolar del sector publico,0 a 5 personas,iztlahuacan,"iztapalapa , iztapalapa, ciudad de mexico",preescolar,False,False,True,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09006611112000672001000000U8,8629362,CENTRO COMUNITARUIO DE ASISTENCIA INFANTIL CRI-CRI,CENTRO COMUNITARUIO DE ASISTENCIA INFANTIL CRI-CRI CAIC,Escuelas de educación preescolar del sector público,0 a 5 personas,CALLE,B,5,,AGRÍCOLA PANTITLAN,08100,"IZTACALCO                                                                                                     , Iztacalco, CIUDAD DE MÉXICO",5512016107,CAIC.CRICRIPANTITLAN@GMAIL.COM,,Fijo,-99.06285646,19.40210162,,,,0128,002,611112,,61,611,6111,61111,,COLONIA,2019-11,090060001,centro comunitaruio de asistencia infantil cri-cri,centro comunitaruio de asistencia infantil cri-cri caic,escuelas de educacion preescolar del sector publico,0 a 5 personas,agricola pantitlan,"iztacalco , iztacalco, ciudad de mexico",preescolar,False,False,True,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09009611631000071000000000U6,950784,CENTRO CONVERSACIONAL ANGLO MEXICANO,,Escuelas de idiomas del sector privado,0 a 5 personas,AVENIDA,JOSE MARIA MORELOS,3,,SAN PABLO OZTOTEPEC,12400,"SAN SALVADOR CUAUHTENCO                                                                                       , Milpa Alta, CIUDAD DE MÉXICO",,,,Fijo,-99.0848675,19.19104042,,,,0346,020,611631,,61,611,6116,61163,,PUEBLO,2014-12,090090033,centro conversacional anglo mexicano,,escuelas de idiomas del sector privado,0 a 5 personas,san pablo oztotepec,"san salvador cuauhtenco , milpa alta, ciudad de mexico",capacitacion_otros,False,False,False,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09007611691001951000000000U6,9876722,CENTRO CULTURAL,,Servicios de profesores particulares,0 a 5 personas,CALLE,RUBEN ZEPEDA NOVELO,,,CHINAMPAC DE JUÁREZ,09208,"IZTAPALAPA                                                                                                    , Iztapalapa, CIUDAD DE MÉXICO",,,,Fijo,-99.04991756,19.3768937,,,,5183,026,611691,,61,611,6116,61169,,COLONIA,2024-11,090070001,centro cultural,,servicios de profesores particulares,0 a 5 personas,chinampac de juarez,"iztapalapa , iztapalapa, ciudad de mexico",educativo_no_clasificado,False,False,False,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09014611611000261000000000U5,873688,CENTRO CULTURAL ACADEMICO DE ARTE MICHIKO,,Escuelas de arte del sector privado,0 a 5 personas,CIRCUITO,INTERIOR AVENIDA REVOLUCION,718,101,SANTA MARÍA NONOALCO,03700,"BENITO JUÁREZ                                                                                                 , Benito Juárez, CIUDAD DE MÉXICO",,COMUNICACIONMICHIKO@GMAIL.COM,WWW.ARTEMICHIKO.COM.OKIBA.MX,Fijo,-99.18659071,19.38336039,,,,0558,008,611611,,61,611,6116,61161,,COLONIA,2010-07,090140001,centro cultural academico de arte michiko,,escuelas de arte del sector privado,0 a 5 personas,santa maria nonoalco,"benito juarez , benito juarez, ciudad de mexico",capacitacion_otros,False,False,False,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09014711191000161000000000U9,9996863,CENTRO CULTURAL ACROYOGA PAN Y CIRCO,,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,CORRESPONDENCIA,124,,POSTAL,03410,"BENITO JUÁREZ                                                                                                 , Benito Juárez, CIUDAD DE MÉXICO",5613423357,,,Fijo,-99.14332299,19.39233436,,,,0280,010,611621,1,61,611,6116,61162,A,COLONIA,2024-11,090140001,centro cultural acroyoga pan y circo,,escuelas de deporte del sector privado,0 a 5 personas,postal,"benito juarez , benito juarez, ciudad de mexico",capacitacion_otros,False,False,False,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09015624112000064011000000U4,1000477,CENTRO CULTURAL CASA TALAVERAUNIVERSIDAD AUTONOMA DE LA CIUDAD DE MEXICO,UACM,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,JUAN JOSE BAZ,20,,CENTRO,06990,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",5555429963,,,Fijo,-99.12760888,19.42822989,,,,0911,001,611312,,61,611,6113,61131,,COLONIA,2010-07,090150001,centro cultural casa talaverauniversidad autonoma de la ciudad de mexico,uacm,escuelas de educacion superior del sector publico,11 a 30 personas,centro,"cuauhtemoc , cuauhtemoc, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09013611631000243000000000U3,11734458,CENTRO CULTURAL DE IDIOMAS IR ALLER GO,,Escuelas de idiomas del sector privado,11 a 30 personas,CALLE,LAS TORRES,58,,AMPLIACIÓN TEPEPAN,16029,"XOCHIMILCO                                                                                                    , Xochimilco, CIUDAD DE MÉXICO",,IRALLERGOCCG@MAIL.COM.MX,,Fijo,-99.13153283,19.26723937,,,,0067,022,611631,,61,611,6116,61163,,COLONIA,2025-04,090130001,centro cultural de idiomas ir aller go,,escuelas de idiomas del sector privado,11 a 30 personas,ampliacion tepepan,"xochimilco , xochimilco, ciudad de mexico",capacitacion_otros,False,False,False,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09016611691000381000000000U8,9792813,CENTRO CULTURAL IKAL YATZIL,CENTRO CULTURAL IKAL YATZIL ,Servicios de profesores particulares,0 a 5 personas,CALLE,MAR DE CHINA,14,,POPOTLA,11400,"MIGUEL HIDALGO                                                                                                , Miguel Hidalgo, CIUDAD DE MÉXICO",5539772956,,,Fijo,-99.18045429,19.45172494,,,,0177,011,611691,,61,611,6116,61169,,COLONIA,2024-11,090160001,centro cultural ikal yatzil,centro cultural ikal yatzil,servicios de profesores particulares,0 a 5 personas,popotla,"miguel hidalgo , miguel hidalgo, ciudad de mexico",educativo_no_clasificado,False,False,False,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09012611311000011000000000U5,6323728,CENTRO CULTURAL ITACA,CENTRO CULTURAL ITACA,Escuelas de educación superior del sector privado,101 a 250 personas,CALLE,JOSÉ MARÍA MORELOS,12,,DEL NIÑO JESÚS,14080,"TLALPAN                                                                                                       , Tlalpan, CIUDAD DE MÉXICO",,ADMINISTRACION@I.EDU.MX,I.EDU.MX,Fijo,-99.15982291,19.28566718,,,,0962,003,611311,,61,611,6113,61131,,COLONIA,2010-07,090120001,centro cultural itaca,centro cultural itaca,escuelas de educacion superior del sector privado,101 a 250 personas,del nino jesus,"tlalpan , tlalpan, ciudad de mexico",superior_universitaria,True,False,False,101 a 250 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09015611631001221000000000U3,10057616,CENTRO CULTURAL PARA LENGUAJE COREANO,CENTRO CULTURAL PARA LENGUAJE COREANO,Escuelas de idiomas del sector privado,0 a 5 personas,CALLE,HAMBURGO,273,,JUÁREZ,06600,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",,HANGULUMUNWASC@GMAIL.COM,,Fijo,-99.17159994,19.42302279,,,,0945,010,611631,,61,611,6116,61163,,COLONIA,2024-11,090150001,centro cultural para lenguaje coreano,centro cultural para lenguaje coreano,escuelas de idiomas del sector privado,0 a 5 personas,juarez,"cuauhtemoc , cuauhtemoc, ciudad de mexico",capacitacion_otros,False,False,False,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09005611311000095003003076S2,6310226,CENTRO CULTURAL UNIVERSITARIO JUSTO SIERRA,CENTRO CULTURAL UNIVERSITARIO JUSTO SIERRA,Escuelas de educación superior del sector privado,251 y más personas,AVENIDA,TICOMÁN,892,,CANDELARIA TICOMÁN,7330,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,ADMONGENERAL@JUSTOSIERRA.COM,WWW.JUSTO-SIERRA.EDU.MX,Fijo,-99.13923567,19.52044292,,,,0417,018,611311,,61,611,6113,61131,,COLONIA,2010-07,090050001,centro cultural universitario justo sierra,centro cultural universitario justo sierra,escuelas de educacion superior del sector privado,251 y mas personas,candelaria ticoman,"gustavo a. madero , gustavo a. madero, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
